,fov,peak,birth_label,birth_time,division_time,sb,sd,delta,elong_rate,tau,width,septum_position
f19p0950t0113r03,19,950,3,113,131,1.5615234375,3.45703125,1.8955078125,0.84619140625,54.0,0.4805,0.54833984375
f19p0950t0115r02,19,950,2,115,133,1.759765625,3.51171875,1.7529296875,0.78125,54.0,0.4912,0.463134765625
f19p0950t0117r01,19,950,1,117,135,1.5595703125,3.646484375,2.0859375,0.92041015625,54.0,0.4666,0.49951171875
f19p0950t0117r02,19,950,2,117,132,1.759765625,3.1875,1.427734375,0.77685546875,45.0,0.475,0.51025390625
f19p0950t0132r02,19,950,2,132,150,1.6259765625,3.587890625,1.9609375,0.87255859375,54.0,0.4924,0.52587890625
f19p0950t0132r03,19,950,3,132,151,1.5615234375,3.515625,1.955078125,0.8623046875,57.0,0.479,0.53662109375
f19p0950t0135r01,19,950,1,135,149,1.8212890625,3.4453125,1.625,0.921875,42.0,0.4553,0.509765625
f19p0950t0135r02,19,950,2,135,152,1.82421875,3.578125,1.7529296875,0.828125,51.0,0.4536,0.490966796875
f19p0950t0149r01,19,950,1,149,164,1.755859375,3.185546875,1.4306640625,0.7734375,45.0,0.453,0.5302734375
f19p0950t0149r02,19,950,2,149,165,1.6904296875,3.451171875,1.7607421875,0.86474609375,48.0,0.4573,0.52880859375
f19p0950t0150r04,19,950,4,150,165,1.8857421875,3.38671875,1.5,0.79150390625,45.0,0.4805,0.5390625
f19p0950t0152r03,19,950,3,152,167,1.755859375,3.31640625,1.5595703125,0.8408203125,45.0,0.4617,0.489990234375
f19p0950t0152r04,19,950,4,152,167,1.8212890625,3.25390625,1.43359375,0.8046875,45.0,0.443,0.54052734375
f19p0950t0164r01,19,950,1,164,180,1.6904296875,3.13671875,1.447265625,0.72412109375,48.0,0.4548,0.56298828125
f19p0950t0164r02,19,950,2,164,185,1.49609375,3.845703125,2.349609375,0.87841796875,63.0,0.4417,0.52392578125
f19p0950t0165r04,19,950,4,165,181,1.6259765625,3.126953125,1.5009765625,0.7783203125,48.0,0.471,0.52001953125
f19p0950t0180r01,19,950,1,180,198,1.765625,3.525390625,1.759765625,0.81884765625,54.0,0.4438,0.517578125
f19p0950t0185r03,19,950,3,185,201,2.015625,3.7109375,1.6943359375,0.82958984375,48.0,0.4675,0.473388671875
f19p0950t0195r03,19,950,3,195,217,1.6953125,3.966796875,2.271484375,0.82080078125,66.0,0.4556,0.475341796875
f19p0950t0198r02,19,950,2,198,215,1.701171875,3.642578125,1.94140625,0.83203125,51.0,0.4448,0.482177734375
f19p0950t0215r03,19,950,3,215,233,1.8857421875,3.3203125,1.4345703125,0.705078125,54.0,0.4348,0.471435546875
f19p0950t0230r04,19,950,4,230,245,1.884765625,2.861328125,0.9765625,0.67431640625,45.0,0.4272,0.454345703125
f19p0950t0231r02,19,950,2,231,251,1.69140625,3.580078125,1.888671875,0.7666015625,60.0,0.465,0.50830078125
f19p0950t0232r04,19,950,4,232,248,1.8212890625,3.5234375,1.7021484375,0.798828125,48.0,0.474,0.4462890625
f19p0950t0251r02,19,950,2,251,266,1.8203125,3.259765625,1.4404296875,0.7314453125,45.0,0.4656,0.5
f19p0950t0251r03,19,950,3,251,268,1.759765625,3.318359375,1.5576171875,0.78173828125,51.0,0.4717,0.529296875
f19p0950t0252r01,19,950,1,252,269,1.5595703125,3.1953125,1.6357421875,0.97607421875,51.0,0.4907,0.5302734375
f19p0950t0252r02,19,950,2,252,268,1.6259765625,3.51171875,1.884765625,0.89306640625,48.0,0.4517,0.5185546875
f19p0950t0266r03,19,950,3,266,285,1.6298828125,3.521484375,1.890625,0.8408203125,57.0,0.4707,0.50146484375
f19p0950t0266r04,19,950,4,266,281,1.6298828125,3.1875,1.5576171875,0.86865234375,45.0,0.4607,0.48974609375
f19p0950t0268r02,19,950,2,268,283,1.8212890625,3.318359375,1.49609375,0.75732421875,45.0,0.4673,0.470703125
f19p0950t0269r01,19,950,1,269,284,1.6953125,3.185546875,1.490234375,0.9248046875,45.0,0.4517,0.591796875
f19p0950t0269r02,19,950,2,269,286,1.5009765625,3.19140625,1.69140625,0.90234375,51.0,0.4646,0.490478515625
f19p0950t0283r03,19,950,3,283,303,1.5615234375,3.9140625,2.353515625,0.8984375,60.0,0.4595,0.50048828125
f19p0950t0283r04,19,950,4,283,298,1.755859375,3.080078125,1.3232421875,0.71142578125,45.0,0.4604,0.489501953125
f19p0950t0284r01,19,950,1,284,290,1.884765625,2.4765625,0.5908203125,0.92333984375,18.0,0.4363,0.580078125
f19p0950t0286r03,19,950,3,286,306,1.5654296875,3.263671875,1.6982421875,0.78076171875,60.0,0.459,0.481689453125
f19p0950t0300r02,19,950,2,300,310,1.759765625,2.478515625,0.7177734375,0.73583984375,30.0,0.447,0.448974609375
f19p0950t0319r01,19,950,1,319,330,2.275390625,3.525390625,1.25,0.80712890625,33.0,0.4402,0.46240234375
f19p0950t0319r02,19,950,2,319,337,2.08984375,4.1015625,2.01171875,0.82763671875,54.0,0.461,0.42919921875
f19p0950t0330r02,19,950,2,330,351,1.8955078125,3.837890625,1.9423828125,0.8125,63.0,0.452,0.474609375
f19p0950t0337r04,19,950,4,337,350,2.341796875,4.03125,1.689453125,0.8779296875,39.0,0.4622,0.435546875
f19p0950t0346r02,19,950,2,346,365,2.275390625,3.83984375,1.5654296875,0.7548828125,57.0,0.4668,0.5078125
f19p0950t0351r03,19,950,3,351,368,1.8212890625,3.91796875,2.09765625,0.8818359375,51.0,0.4636,0.485595703125
f19p0950t0351r04,19,950,4,351,371,2.015625,4.296875,2.28125,0.75146484375,60.0,0.4624,0.51513671875
f19p0950t0365r03,19,950,3,365,380,1.951171875,3.515625,1.5654296875,0.79345703125,45.0,0.4724,0.51806640625
f19p0950t0365r04,19,950,4,365,383,1.8896484375,3.775390625,1.884765625,0.77099609375,54.0,0.4595,0.4833984375
f19p0950t0380r02,19,950,2,380,394,2.080078125,3.51171875,1.431640625,0.77587890625,42.0,0.4517,0.499755859375
f19p0950t0380r03,19,950,3,380,397,1.8212890625,3.970703125,2.1484375,0.8876953125,51.0,0.482,0.491455078125
f19p0950t0380r04,19,950,4,380,395,1.8212890625,3.646484375,1.82421875,0.93505859375,45.0,0.4653,0.5361328125
f19p0950t0384r01,19,950,1,384,397,2.015625,3.40625,1.390625,0.75048828125,39.0,0.4468,0.38916015625
f19p0950t0384r02,19,950,2,384,405,1.759765625,4.359375,2.59765625,0.8193359375,63.0,0.4602,0.41748046875
f19p0950t0394r03,19,950,3,394,412,1.7548828125,3.90234375,2.146484375,0.822265625,54.0,0.458,0.5
f19p0950t0394r04,19,950,4,394,411,1.755859375,3.90234375,2.146484375,0.91455078125,51.0,0.4487,0.466796875
f19p0950t0405r04,19,950,4,405,417,2.5390625,3.396484375,0.8583984375,0.4375,36.0,0.469,0.462890625
f19p0950t0416r02,19,950,2,416,433,2.080078125,3.451171875,1.3701171875,0.72216796875,51.0,0.4485,0.47119140625
f19p0950t0419r03,19,950,3,419,429,2.2109375,3.1953125,0.9853515625,0.71923828125,30.0,0.458,0.611328125
f19p0950t0429r03,19,950,3,429,448,1.9541015625,3.771484375,1.81640625,0.7421875,57.0,0.4614,0.517578125
f19p0950t0433r02,19,950,2,433,452,1.6259765625,3.515625,1.8896484375,0.7373046875,57.0,0.4565,0.482177734375
f19p0950t0435r02,19,950,2,435,448,2.275390625,3.775390625,1.4990234375,0.8310546875,39.0,0.4763,0.53369140625
f19p0950t0448r01,19,950,1,448,465,1.63671875,3.451171875,1.814453125,0.78955078125,51.0,0.456,0.5087890625
f19p0950t0448r02,19,950,2,448,463,2.146484375,3.455078125,1.30859375,0.69287109375,45.0,0.4644,0.49072265625
f19p0950t0448r03,19,950,3,448,464,2.015625,3.90234375,1.88671875,0.89306640625,48.0,0.4807,0.449951171875
f19p0950t0448r04,19,950,4,448,464,1.759765625,3.384765625,1.625,0.74365234375,48.0,0.5083,0.4814453125
f19p0950t0463r02,19,950,2,463,480,1.6953125,3.318359375,1.6220703125,0.82568359375,51.0,0.4905,0.490234375
f19p0950t0463r03,19,950,3,463,480,1.759765625,3.583984375,1.82421875,0.85546875,51.0,0.4663,0.472900390625
f19p0950t0464r04,19,950,4,464,478,1.755859375,3.515625,1.759765625,0.916015625,42.0,0.4685,0.51904296875
f19p0950t0465r02,19,950,2,465,482,1.6953125,3.259765625,1.5654296875,0.7783203125,51.0,0.4746,0.5
f19p0950t0480r03,19,950,3,480,497,1.6259765625,3.38671875,1.759765625,0.86572265625,51.0,0.4685,0.461181640625
f19p0950t0481r01,19,950,1,481,500,1.49609375,3.51171875,2.015625,0.8310546875,57.0,0.4656,0.5
f19p0950t0481r02,19,950,2,481,499,1.755859375,3.72265625,1.966796875,0.8505859375,54.0,0.4548,0.454345703125
f19p0950t0482r03,19,950,3,482,499,1.6298828125,3.3203125,1.689453125,0.81982421875,51.0,0.4932,0.469970703125
f19p0950t0482r04,19,950,4,482,500,1.6298828125,3.595703125,1.96484375,0.8876953125,54.0,0.4697,0.50634765625
f19p1025t0003r01,19,1025,1,3,19,1.884765625,3.580078125,1.6953125,0.806640625,48.0,0.5205,0.52783203125
f19p1025t0003r02,19,1025,2,3,17,2.015625,3.578125,1.5625,0.71923828125,42.0,0.4492,0.52734375
f19p1025t0008r03,19,1025,3,8,26,1.9541015625,4.16015625,2.20703125,0.81689453125,54.0,0.483,0.484375
f19p1025t0008r04,19,1025,4,8,22,1.9501953125,3.576171875,1.6259765625,0.81982421875,42.0,0.5054,0.49072265625
f19p1025t0017r02,19,1025,2,17,34,1.8857421875,3.595703125,1.7099609375,0.796875,51.0,0.4648,0.47314453125
f19p1025t0017r03,19,1025,3,17,35,1.69140625,3.580078125,1.8896484375,0.88818359375,54.0,0.4355,0.491455078125
f19p1025t0019r01,19,1025,1,19,36,1.8896484375,3.9296875,2.041015625,0.9453125,51.0,0.4988,0.480712890625
f19p1025t0019r02,19,1025,2,19,32,1.69140625,3.1875,1.49609375,0.86328125,39.0,0.475,0.469482421875
f19p1025t0032r02,19,1025,2,32,49,1.49609375,3.361328125,1.8642578125,0.833984375,51.0,0.4612,0.48388671875
f19p1025t0032r03,19,1025,3,32,49,1.69140625,3.197265625,1.5068359375,0.82275390625,51.0,0.455,0.48828125
f19p1025t0034r04,19,1025,4,34,53,1.701171875,3.912109375,2.2109375,0.80078125,57.0,0.4485,0.5322265625
f19p1025t0036r01,19,1025,1,36,52,1.8896484375,3.837890625,1.947265625,0.8583984375,48.0,0.4778,0.491455078125
f19p1025t0036r02,19,1025,2,36,52,2.041015625,3.8671875,1.826171875,0.775390625,48.0,0.4517,0.50537109375
f19p1025t0052r01,19,1025,1,52,69,1.8857421875,3.642578125,1.755859375,0.798828125,51.0,0.473,0.46435546875
f19p1025t0052r02,19,1025,2,52,68,1.951171875,3.724609375,1.7734375,0.783203125,48.0,0.4368,0.476318359375
f19p1025t0052r03,19,1025,3,52,69,1.9541015625,3.85546875,1.90234375,0.82080078125,51.0,0.464,0.47314453125
f19p1025t0052r04,19,1025,4,52,69,1.9130859375,3.775390625,1.8623046875,0.7216796875,51.0,0.4644,0.448974609375
f19p1025t0068r02,19,1025,2,68,87,1.7744140625,4.1015625,2.326171875,0.845703125,57.0,0.4656,0.460693359375
f19p1025t0068r03,19,1025,3,68,84,1.9501953125,3.83984375,1.8896484375,0.92431640625,48.0,0.4592,0.47412109375
f19p1025t0069r01,19,1025,1,69,84,1.69140625,3.392578125,1.701171875,0.8798828125,45.0,0.4744,0.4443359375
f19p1025t0069r02,19,1025,2,69,85,1.951171875,3.7109375,1.759765625,0.7646484375,48.0,0.461,0.455810546875
f19p1025t0084r01,19,1025,1,84,103,1.5078125,3.31640625,1.80859375,0.82763671875,57.0,0.475,0.451171875
f19p1025t0084r02,19,1025,2,84,104,1.884765625,4.1796875,2.29296875,0.8369140625,60.0,0.4583,0.5
f19p1025t0085r03,19,1025,3,85,99,1.69140625,3.322265625,1.6298828125,0.978515625,42.0,0.489,0.48974609375
f19p1025t0085r04,19,1025,4,85,101,2.01953125,4.4375,2.419921875,1.0283203125,48.0,0.447,0.5302734375
f19p1025t0103r01,19,1025,1,103,121,1.49609375,3.576171875,2.080078125,0.99560546875,54.0,0.483,0.47265625
f19p1025t0104r03,19,1025,3,104,119,2.08984375,3.91015625,1.8203125,0.84130859375,45.0,0.4763,0.50146484375
f19p1025t0118r02,19,1025,2,118,135,1.755859375,3.708984375,1.953125,0.92724609375,51.0,0.4824,0.50927734375
f19p1025t0118r03,19,1025,3,118,134,1.765625,3.734375,1.9677734375,0.861328125,48.0,0.4583,0.48779296875
f19p1025t0121r01,19,1025,1,121,138,1.6904296875,3.53125,1.8408203125,0.85986328125,51.0,0.4846,0.484130859375
f19p1025t0121r02,19,1025,2,121,137,1.8857421875,3.64453125,1.7587890625,0.78662109375,48.0,0.4526,0.50048828125
f19p1025t0134r04,19,1025,4,134,150,1.8212890625,3.251953125,1.4296875,0.71923828125,48.0,0.4487,0.56005859375
f19p1025t0135r03,19,1025,3,135,151,1.8896484375,3.908203125,2.01953125,0.88525390625,48.0,0.4536,0.6162109375
f19p1025t0137r02,19,1025,2,137,155,1.82421875,3.97265625,2.1484375,0.84130859375,54.0,0.4797,0.5244140625
f19p1025t0137r03,19,1025,3,137,155,1.8203125,4.1015625,2.283203125,0.90625,54.0,0.4358,0.476318359375
f19p1025t0138r01,19,1025,1,138,154,1.7099609375,3.068359375,1.3583984375,0.80908203125,48.0,0.472,0.52978515625
f19p1025t0138r02,19,1025,2,138,156,1.8212890625,3.642578125,1.8212890625,0.79638671875,54.0,0.4595,0.51806640625
f19p1025t0154r01,19,1025,1,154,164,1.625,2.556640625,0.9306640625,0.9248046875,30.0,0.432,0.58984375
f19p1025t0154r02,19,1025,2,154,173,1.443359375,3.251953125,1.8095703125,0.78955078125,57.0,0.455,0.5400390625
f19p1025t0155r04,19,1025,4,155,168,2.083984375,3.771484375,1.6875,0.8916015625,39.0,0.463,0.517578125
f19p1025t0156r03,19,1025,3,156,172,1.8857421875,3.70703125,1.8203125,0.81591796875,48.0,0.4634,0.491455078125
f19p1025t0156r04,19,1025,4,156,172,1.755859375,3.716796875,1.9599609375,0.95166015625,48.0,0.4802,0.50732421875
f19p1025t0172r03,19,1025,3,172,191,1.8212890625,3.455078125,1.6337890625,0.791015625,57.0,0.471,0.47021484375
f19p1025t0172r04,19,1025,4,172,184,1.884765625,3.056640625,1.171875,0.7900390625,36.0,0.4512,0.51025390625
f19p1025t0173r03,19,1025,3,173,189,1.755859375,3.19140625,1.435546875,0.7626953125,48.0,0.4807,0.4892578125
f19p1025t0173r04,19,1025,4,173,190,1.49609375,3.189453125,1.6943359375,0.85888671875,51.0,0.464,0.49072265625
f19p1025t0192r02,19,1025,2,192,204,1.951171875,3.255859375,1.3046875,0.85009765625,36.0,0.4473,0.51904296875
f19p1025t0192r03,19,1025,3,192,207,2.146484375,4.1015625,1.95703125,0.810546875,45.0,0.4402,0.52392578125
f19p1025t0195r01,19,1025,1,195,210,1.830078125,3.474609375,1.64453125,0.8388671875,45.0,0.4597,0.470947265625
f19p1025t0195r02,19,1025,2,195,213,1.759765625,3.91796875,2.158203125,0.798828125,54.0,0.4546,0.485595703125
f19p1025t0210r01,19,1025,1,210,230,1.63671875,3.779296875,2.142578125,0.8544921875,60.0,0.4631,0.5
f19p1025t0210r02,19,1025,2,210,224,1.8388671875,3.455078125,1.6171875,0.9501953125,42.0,0.4585,0.52978515625
f19p1025t0224r02,19,1025,2,224,243,1.830078125,3.38671875,1.5556640625,0.77001953125,57.0,0.4795,0.480224609375
f19p1025t0224r03,19,1025,3,224,243,1.625,3.51171875,1.8876953125,0.7919921875,57.0,0.463,0.5185546875
f19p1025t0230r01,19,1025,1,230,247,1.8896484375,3.779296875,1.8896484375,0.85546875,51.0,0.4602,0.465576171875
f19p1025t0230r02,19,1025,2,230,245,1.8896484375,3.390625,1.5009765625,0.787109375,45.0,0.4497,0.48095703125
f19p1025t0243r03,19,1025,3,243,258,1.6259765625,2.9921875,1.365234375,0.87646484375,45.0,0.4875,0.54296875
f19p1025t0245r02,19,1025,2,245,260,1.6298828125,3.1875,1.5576171875,0.88037109375,45.0,0.4688,0.53076171875
f19p1025t0245r03,19,1025,3,245,251,1.759765625,2.427734375,0.6669921875,1.0068359375,18.0,0.4514,0.568359375
f19p1025t0247r01,19,1025,1,247,260,1.759765625,2.92578125,1.1669921875,0.841796875,39.0,0.466,0.466552734375
f19p1025t0247r02,19,1025,2,247,259,2.01953125,3.251953125,1.232421875,0.87451171875,36.0,0.4448,0.56005859375
f19p1025t0259r02,19,1025,2,259,278,1.8212890625,3.912109375,2.08984375,0.8095703125,57.0,0.4636,0.468017578125
f19p1025t0260r01,19,1025,1,260,281,1.365234375,3.51171875,2.146484375,0.91064453125,63.0,0.453,0.499755859375
f19p1025t0260r02,19,1025,2,260,280,1.5615234375,3.64453125,2.083984375,0.77880859375,60.0,0.451,0.447265625
f19p1025t0278r03,19,1025,3,278,294,1.830078125,3.92578125,2.095703125,0.88134765625,48.0,0.4673,0.53369140625
f19p1025t0280r02,19,1025,2,280,291,1.6298828125,2.896484375,1.265625,1.0400390625,33.0,0.445,0.568359375
f19p1025t0280r03,19,1025,3,280,294,2.015625,3.837890625,1.822265625,0.89111328125,42.0,0.4724,0.474609375
f19p1025t0281r01,19,1025,1,281,299,1.7548828125,3.447265625,1.6923828125,0.79345703125,54.0,0.447,0.50927734375
f19p1025t0281r02,19,1025,2,281,298,1.755859375,3.4765625,1.7197265625,0.66455078125,51.0,0.4402,0.5078125
f19p1025t0298r02,19,1025,2,298,315,1.765625,3.451171875,1.685546875,0.8037109375,51.0,0.446,0.4912109375
f19p1025t0298r03,19,1025,3,298,315,1.7099609375,3.4453125,1.736328125,0.90185546875,51.0,0.4412,0.509765625
f19p1025t0299r01,19,1025,1,299,315,1.755859375,3.640625,1.884765625,0.92626953125,48.0,0.441,0.517578125
f19p1025t0299r02,19,1025,2,299,316,1.69140625,3.455078125,1.763671875,0.8076171875,51.0,0.4734,0.50927734375
f19p1025t0315r01,19,1025,1,315,330,1.884765625,3.521484375,1.63671875,0.9306640625,45.0,0.4307,0.53515625
f19p1025t0315r02,19,1025,2,315,332,1.755859375,3.4609375,1.7041015625,0.73779296875,51.0,0.4526,0.48974609375
f19p1025t0315r04,19,1025,4,315,334,1.6953125,3.90234375,2.20703125,0.93017578125,57.0,0.4607,0.449951171875
f19p1025t0316r03,19,1025,3,316,332,1.759765625,3.259765625,1.5009765625,0.7783203125,48.0,0.473,0.52001953125
f19p1025t0316r04,19,1025,4,316,335,1.6953125,3.447265625,1.7509765625,0.7529296875,57.0,0.4788,0.5283203125
f19p1025t0330r01,19,1025,1,330,350,1.884765625,4.03515625,2.1484375,0.81298828125,60.0,0.3926,0.53271484375
f19p1025t0332r03,19,1025,3,332,347,1.6953125,3.060546875,1.3662109375,0.82958984375,45.0,0.4417,0.468994140625
f19p1025t0332r04,19,1025,4,332,351,1.765625,3.64453125,1.8798828125,0.9052734375,57.0,0.4482,0.57080078125
f19p1025t0348r02,19,1025,2,348,365,1.9501953125,3.76953125,1.8203125,0.83251953125,51.0,0.4429,0.482666015625
f19p1025t0348r03,19,1025,3,348,366,1.759765625,3.970703125,2.2109375,0.875,54.0,0.4497,0.491455078125
f19p1025t0350r02,19,1025,2,350,365,1.884765625,3.3828125,1.4970703125,0.80029296875,45.0,0.4353,0.53857421875
f19p1025t0365r02,19,1025,2,365,383,1.8212890625,3.51171875,1.6904296875,0.7265625,54.0,0.4453,0.5185546875
f19p1025t0365r04,19,1025,4,365,381,1.8203125,3.4453125,1.6259765625,0.744140625,48.0,0.455,0.56640625
f19p1025t0435r01,19,1025,1,435,447,2.73046875,4.2265625,1.494140625,0.744140625,36.0,0.4165,0.5078125
f19p1025t0447r01,19,1025,1,447,463,2.14453125,3.580078125,1.435546875,0.64990234375,48.0,0.409,0.56396484375
f19p1025t0447r02,19,1025,2,447,463,2.080078125,3.849609375,1.76953125,0.783203125,48.0,0.461,0.490966796875
f19p1025t0448r03,19,1025,3,448,468,2.015625,4.359375,2.341796875,0.7685546875,60.0,0.4478,0.4921875
f19p1025t0463r01,19,1025,1,463,481,2.01953125,4.1640625,2.14453125,0.76513671875,54.0,0.4146,0.54638671875
f19p1025t0463r02,19,1025,2,463,481,1.5615234375,3.126953125,1.5654296875,0.80908203125,54.0,0.4612,0.457763671875
f19p1025t0463r03,19,1025,3,463,478,1.8896484375,3.513671875,1.625,0.79248046875,45.0,0.4734,0.51904296875
f19p1025t0463r04,19,1025,4,463,477,1.9599609375,3.650390625,1.69140625,0.84765625,42.0,0.469,0.463134765625
f19p1025t0478r03,19,1025,3,478,493,1.82421875,3.390625,1.56640625,0.837890625,45.0,0.466,0.50146484375
f19p1025t0478r04,19,1025,4,478,491,1.6904296875,3.0625,1.3720703125,0.96533203125,39.0,0.4866,0.53125
f19p1025t0481r01,19,1025,1,481,497,2.275390625,4.03515625,1.759765625,0.669921875,48.0,0.3887,0.53173828125
f19p1025t0481r02,19,1025,2,481,498,1.8896484375,3.404296875,1.513671875,0.66845703125,51.0,0.481,0.55908203125
f19p1025t0481r04,19,1025,4,481,499,1.6953125,3.646484375,1.951171875,0.8232421875,54.0,0.472,0.51708984375
f19p1100t0018r01,19,1100,1,18,34,1.951171875,3.771484375,1.8203125,0.79736328125,48.0,0.4421,0.53466796875
f19p1100t0018r02,19,1100,2,18,34,1.5615234375,3.255859375,1.6953125,0.82861328125,48.0,0.4675,0.5205078125
f19p1100t0034r01,19,1100,1,34,50,2.015625,3.90625,1.8896484375,0.8349609375,48.0,0.4421,0.51611328125
f19p1100t0034r02,19,1100,2,34,49,1.7548828125,3.455078125,1.7001953125,0.88037109375,45.0,0.4429,0.50927734375
f19p1100t0034r03,19,1100,3,34,53,1.6953125,3.3828125,1.6875,0.7392578125,57.0,0.497,0.480712890625
f19p1100t0034r04,19,1100,4,34,52,1.5615234375,3.451171875,1.8896484375,0.8515625,54.0,0.486,0.4912109375
f19p1100t0049r02,19,1100,2,49,67,1.759765625,3.7109375,1.951171875,0.81494140625,54.0,0.467,0.52685546875
f19p1100t0049r03,19,1100,3,49,64,1.6953125,3.4453125,1.7509765625,0.9326171875,45.0,0.4424,0.49072265625
f19p1100t0050r02,19,1100,2,50,66,1.8896484375,3.466796875,1.576171875,0.7880859375,48.0,0.431,0.493408203125
f19p1100t0066r04,19,1100,4,66,85,1.755859375,3.658203125,1.9033203125,0.8974609375,57.0,0.4546,0.52001953125
f19p1100t0085r01,19,1100,1,85,99,2.16015625,3.845703125,1.685546875,0.8330078125,42.0,0.446,0.490478515625
f19p1100t0085r02,19,1100,2,85,101,1.8896484375,3.775390625,1.8857421875,0.865234375,48.0,0.4421,0.53466796875
f19p1100t0099r01,19,1100,1,99,116,1.8857421875,3.431640625,1.544921875,0.71142578125,51.0,0.457,0.498291015625
f19p1100t0099r02,19,1100,2,99,105,1.9599609375,2.484375,0.52392578125,0.736328125,18.0,0.4294,0.447998046875
f19p1100t0101r03,19,1100,3,101,118,2.01953125,4.12109375,2.1015625,0.79931640625,51.0,0.4568,0.5107421875
f19p1100t0116r01,19,1100,1,116,139,1.7099609375,3.83984375,2.130859375,0.7109375,69.0,0.4578,0.5078125
f19p1100t0116r04,19,1100,4,116,134,1.6298828125,3.451171875,1.8212890625,0.82080078125,54.0,0.446,0.5087890625
f19p1100t0133r02,19,1100,2,133,151,1.9033203125,3.396484375,1.4931640625,0.796875,54.0,0.4558,0.59619140625
f19p1100t0139r01,19,1100,1,139,160,1.951171875,4.03515625,2.08203125,0.67578125,63.0,0.4526,0.46728515625
f19p1100t0139r02,19,1100,2,139,157,1.8896484375,3.853515625,1.962890625,0.74267578125,54.0,0.4414,0.493896484375
f19p1100t0151r03,19,1100,3,151,167,2.0234375,3.1953125,1.1708984375,0.64111328125,48.0,0.4448,0.44921875
f19p1100t0157r02,19,1100,2,157,175,1.9033203125,3.771484375,1.8681640625,0.82373046875,54.0,0.446,0.517578125
f19p1100t0160r01,19,1100,1,160,173,1.884765625,3.451171875,1.56640625,0.87353515625,39.0,0.4578,0.47119140625
f19p1100t0160r02,19,1100,2,160,166,2.1484375,2.6875,0.53955078125,0.6328125,18.0,0.4302,0.6064453125
f19p1100t0172r03,19,1100,3,172,190,1.4951171875,3.197265625,1.7021484375,0.7919921875,54.0,0.4546,0.5322265625
f19p1100t0173r01,19,1100,1,173,191,1.6259765625,3.1875,1.5615234375,0.78466796875,54.0,0.4563,0.48974609375
